brand,primaryCategories,reviews.numHelpful,reviews.rating,reviews.text
0,Electronics,0.0,3,"Loved it very good screen quality and clarity, of course its amazon so alot of the regular google play store stuff from androids isnt Available, but they have there own version of stuff that is good also, my kids loved it, i loved it, i highly recommend buying it. But if your hooked on google play id go with a Samsung tablet."
2,Health & Beauty,,2,Batteries don't last very long
2,Electronics,,2,"Zipper on front kept coming apart. Since this opens to the base of the backpack, I almost lost an item. Double check this when you get it give it a few solid tugs"
2,Health & Beauty,,2,GOOD USE
2,Health & Beauty,,3,They do the job.. no issues at all
2,Health & Beauty,,4,Great for the price
0,Electronics,0.0,3,This tablet is great for my son. Would be nice if it had a little more horsepower
0,"Toys & Games,Electronics",0.0,3,"Good tablet for kids, only down side is the YouTube for kids app isn't available for the kindle fire"
0,"Toys & Games,Electronics",0.0,3,"My 2 1/2 year old loves this. He can't break it with the thick rubber case, and we can control the games he plays, and how long he plays. Great mix of educational and fun items. The only problem is the charging cord is a bit too easy to break. If they pull it off the charger, it makes the port loose and you have to get the right angle for it to charge."
2,Health & Beauty,,1,Only lasts half as long as the Rayovacs i usually purchase.......
2,Health & Beauty,,3,Another way Amazon makes my life easier!
0,"Toys & Games,Electronics",0.0,2,We purchased this kindle for our 3 yr old since it was lightweight and easy to use. If he would only let one of figure out apps and other functions. So the parental setting are great but havent gotten much further than that
0,Electronics,0.0,3,I bought this device to use with children in my therapy practice. It is taking me awhile to figure out how to set it up and organize it. IT 'took over' and set up things with Amazon I did not approve such as charging my account and registering me with Prime before I could figure out the settings. The picture quality for the screen is beautiful but the camera photos are very pixelated.
2,Health & Beauty,,3,i am impressed
0,Electronics,0.0,2,The layout of the tablet is good. Internet is terrible.
2,Health & Beauty,,3,Good batteries cheap.
2,Health & Beauty,,4,Nice
2,Health & Beauty,,2,Came as expected. Haven't tested life expectancy yet
0,Electronics,0.0,3,"I sent it for my granddaughter as a birthday gift, seemingly she's enjoying and learning thru it."
2,Health & Beauty,,4,I always try to buy Amazon rechargeable batteries. Good price and lasts a long time between charges. Saves a bit of the environment compared to disposable ones.
0,Electronics,0.0,3,This was a great Christmas gift for my kid. This allows them to store their favorite books and play some educational games. Its nice to also have an optional MicroSD card for extra storage.
0,Electronics,2.0,3,It great just a little small then what I would like it have been
0,Electronics,0.0,0,I don’t care that you can’t change the tablet to run like as you wish. It’s pre installed menu is not something you can change.
0,Electronics,0.0,3,"Great product, for a very good price! Loved this tablet"
0,"Toys & Games,Electronics",0.0,3,"This has kept my kids entertained, but maybe just a little too entertained. Sadly, they don't want to do much else"
2,Health & Beauty,,4,Good Purchase !
2,Health & Beauty,,0,I came here to look at the one and two star reviews and see that people are saying the same thing I've been thinking since trying to use my first shipment of these batteries which are supposed to be better than the previous version that they replaced. I've used 3 of these batteries so far and each one has barely lasted 2 weeks in my mouse. The previous version usually lasted a couple months at least. It seems like in this day and age it's rare that when things are supposedly improved upon that they're actually better. I can only guess that Amazon found a cheaper supplier for their branded batteries. I guess it's time to cancel my subscribe and save subscription since I'm not the only one who finds these batteries to be subpar to their predecessors. If the rest of the batteries in this pack perform better I'll update my review to reflect that.***Edited to add on 10/12: Now that the 4th battery from this pack lasted just over 2 weeks in my mouse I will be contacting Amazon Customer Service. As I mentioned previously the older version of these batteries worked so well that I have to wonder why they changed them. I see the larger size Amazon batteries still carry the older name.
0,Electronics,0.0,3,Enjoy the pad and its options. Its a great starter pad for kids.
2,Health & Beauty,,0,Not good
2,Health & Beauty,,2,They seem to not last as long as other brands. Great Price though
2,Health & Beauty,,1,"I can only use these on those indoor flameless candles and even then, they dont last very long...a little disappointed..."
2,Health & Beauty,,4,Works just as good as the name brands
0,Electronics,0.0,3,The tablet is great with many build in games. The only disadvantage is not a lot of storage.
2,Health & Beauty,,3,Works as intended at a good price.
0,Electronics,0.0,3,Purchased for my wife who reads a lot and truly enjoys the amazon fire.
0,Electronics,0.0,3,We bought this Fire HD to replace an older model and the kids love it. Ease of use and the integration with Amazon Prime makes the product worth every moment. It is mostly used to watch movies and play some games so it works well for what is needed. Great for the price but if you need more options as far as productivity goes you may want to stick with an iPad or Galaxy Tab.
2,Electronics,,2,"If you're looking for something to keep your laptop cool, this will do the trick. Although only bad things are, it isn't comfortable sitting on your lap as the metal just isn't awesome. The rivets where you rest your hands are welded things and they're uncomfortable as they dig into your hands when trying to type or even resting your hands. Wouldn't recommend.."
2,Health & Beauty,,4,"Good batteries, does as advertised, powers my s***."
2,Health & Beauty,,4,Great way to buy in bulk especially with two gaming boys!
2,Health & Beauty,,0,The batteries linked and ruined my Game Camera. I think you need to replace my game Camera
2,Health & Beauty,,3,"Good quality, seem to last a good long time. Would compare to Energizer or Duracell."
0,Electronics,0.0,3,Great!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
